id,type_of_care,provider_id,location_id,capacity,region,town,postcode,target_capacity,incident_rate_target,name,slug,organisation_id,organisation,base_url,created_at,updated_at,combined_id,PoolName,SchemaName
42792,NULL,NULL,NULL,NULL,NULL,NULL,SN14 0GU,NULL,NULL,Swallowfields,swallowfields,24158,Green Square Accord,https://org.nourishcare.co.uk/green-square-accord-1+swallowfields#,2024-07-03 13:52:52.7200000 +00:00,2024-07-10 08:04:30.3750000 +00:00,prod-42792,Prod2,prod
28833,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,Robindale,robindale,13269,Astounding Care Services,https://org.nourishcare.co.uk/astounding-care-services+robindale#,2023-12-22 01:44:53.7560000 +00:00,2024-01-05 22:49:04.2350000 +00:00,prod-28833,Prod2,prod
22719,NULL,1-102643088,NULL,0,NULL,NULL,NULL,NULL,NULL,Market Place 49D,market-place-49d,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+market-place-49d#,2023-07-31 05:58:23.1850000 +00:00,2023-07-31 05:58:23.1850000 +00:00,prod-22719,Prod2,prod
11613,NULL,NULL,NULL,NULL,EASCAM,Doddington,PE15 0TD,NULL,NULL,22 Eastmoor Lane,22-eastmoor-lane,3236,Affinity,https://org.nourishcare.co.uk/affinity+22-eastmoor-lane#,2022-06-23 06:27:49.6740000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11613,Prod2,prod
35235,NULL,NULL,NULL,NULL,NULL,NULL,PO8 8UJ,NULL,NULL,Waterlooville,waterlooville,18449,LoveDean Homecare,https://org.nourishcare.co.uk/lovedean-homecare+waterlooville#,2024-03-04 22:31:08.2180000 +00:00,2024-03-18 11:15:28.8610000 +00:00,prod-35235,Prod2,prod
517,care_home,1-101651696,NULL,NULL,x,x,x,NULL,NULL,White Horse Training,white-horse-training,106,White Horse Care Trust,https://org.nourishcare.co.uk/WhiteHorseCareTrust+white-horse-training#,2018-11-19 10:11:39.4150000 +00:00,2024-07-19 09:17:14.3460000 +00:00,prod-517,Prod2,prod
45334,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Kearton Place,kearton-place,22211,Westbrook Care Ltd,https://org.nourishcare.co.uk/westbrook-care-ltd+kearton-place#,2024-08-07 13:29:31.2430000 +00:00,2024-08-07 13:29:31.2430000 +00:00,prod-45334,Prod2,prod
47248,NULL,1-118166357,NULL,122,NULL,London,SE1 4SH,NULL,NULL,Tower Bridge Care Centre,tower-bridge-care-centre,108,Agincare,https://org.nourishcare.co.uk/Agincare+tower-bridge-care-centre#,2024-09-09 06:24:55.3590000 +00:00,2024-10-01 10:26:59.6160000 +00:00,prod-47248,Prod2,prod
22695,NULL,1-102643088,NULL,4,NULL,NULL,AB31 5ZB,NULL,NULL,Bredero Drive 56,bredero-drive-56,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+bredero-drive-56#,2023-07-31 04:30:16.1010000 +00:00,2023-11-29 21:20:48.3430000 +00:00,prod-22695,Prod2,prod
19197,NULL,NULL,NULL,13,NULL,Hailsham,N27 3PN,NULL,NULL,Jemini Response,jemini-response,9275,Jemini Response Ltd,https://org.nourishcare.co.uk/jemini-response-ltd+jemini-response#,2023-03-22 18:49:58.4630000 +00:00,2024-04-10 14:20:49.3120000 +00:00,prod-19197,Prod2,prod
2113,care_home,NULL,NULL,NULL,"Kent, England",NULL,NULL,NULL,NULL,6a Sheerstone,6a-sheerstone,729,Changing Lives Building Dreams,https://org.nourishcare.co.uk/changing-lives-building-dreams+6a-sheerstone#,2020-11-17 17:40:09.5250000 +00:00,2023-09-20 14:51:47.4400000 +00:00,prod-2113,Prod2,prod
29461,NULL,NULL,NULL,5,North,NULL,NULL,NULL,NULL,Wycliffe House,wycliffe-house,13433,Active Assistance (UK) Group Ltd,https://org.nourishcare.co.uk/active-assistance-uk-group-ltd+wycliffe-house#,2024-01-03 08:54:58.5330000 +00:00,2024-01-03 08:54:58.5330000 +00:00,prod-29461,Prod2,prod
36753,NULL,NULL,NULL,NULL,NULL,NULL,S6 3EB,NULL,NULL,South Yorkshire,south-yorkshire,19703,Pillar Nursing Placements Limited,https://org.nourishcare.co.uk/pillar-nursing-placements-limited+south-yorkshire#,2024-04-03 07:39:27.5700000 +00:00,2024-04-09 08:39:42.0840000 +00:00,prod-36753,Prod2,prod
47563,NULL,NULL,NULL,110,NULL,NULL,TF3 4JE,NULL,NULL,Shared Lives,shared-lives,8417,Telford & Wrekin Council,https://org.nourishcare.co.uk/telford-wrekin-council+shared-lives#,2024-10-11 11:56:55.4020000 +00:00,2024-11-13 11:30:11.3690000 +00:00,prod-47563,Prod2,prod
35603,NULL,NULL,NULL,NULL,NULL,NULL,TW8 9DN,NULL,NULL,Spelthorne,spelthorne,18779,Delore Care,https://org.nourishcare.co.uk/delore-care+spelthorne#,2024-03-11 08:08:19.1320000 +00:00,2024-03-11 09:34:31.9570000 +00:00,prod-35603,Prod2,prod
47285,NULL,NULL,NULL,4,NULL,NULL,SE12 8NR,NULL,NULL,HANDEN,handen,27571,PLUS (Providence Linc United Services),https://org.nourishcare.co.uk/plus-providence-linc-united-services+handen#,2024-09-18 09:06:50.6090000 +00:00,2024-11-18 13:14:54.8070000 +00:00,prod-47285,Prod2,prod
578,care_home,NULL,NULL,NULL,NULL,NULL,XX99 9XX,NULL,NULL,St Matthews Healthcare Sandbox,st-matthews-healthcare-sandbox,208,St Matthews Healthcare Ltd,https://org.nourishcare.co.uk/st-matthews-healthcare+st-matthews-healthcare-sandbox#,2019-02-22 15:50:26.2330000 +00:00,2024-09-04 15:01:08.0080000 +00:00,prod-578,Prod2,prod
44115,NULL,NULL,NULL,NULL,NULL,NULL,IM1 2QG,NULL,NULL,ZZ Primrose West,zz-primrose-west,25247,Adorn Home Care Limited,https://org.nourishcare.co.uk/adorn-home-care-limited+zz-primrose-west#,2024-07-23 15:35:34.8560000 +00:00,2024-07-26 09:16:23.3590000 +00:00,prod-44115,Prod2,prod
34940,NULL,NULL,NULL,NULL,NULL,NULL,WD6 1JN,NULL,NULL,Barnet,barnet,18251,Exceptional Care At Home (Barnet),https://org.nourishcare.co.uk/exceptional-care-at-home-barnet+barnet#,2024-03-01 12:17:11.0940000 +00:00,2024-10-09 11:04:05.1560000 +00:00,prod-34940,Prod2,prod
40350,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Claire Moore,claire-moore,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+claire-moore#,2024-05-29 08:30:56.2160000 +00:00,2024-11-18 13:37:04.2710000 +00:00,prod-40350,Prod2,prod
40285,NULL,NULL,NULL,NULL,NULL,NULL,HA97ND,NULL,NULL,Harrow Homecare Clients,harrow-homecare-clients,22442,Dream Home Care Ltd,https://org.nourishcare.co.uk/dream-home-care-ltd+harrow-homecare-clients#,2024-05-28 09:42:54.4710000 +00:00,2024-08-28 10:30:09.8630000 +00:00,prod-40285,Prod2,prod
23652,NULL,NULL,NULL,1,North Yorkshire,"Brayton, Selby",YO8 9JY,NULL,NULL,Jake Cooke,jake-cooke,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+jake-cooke#,2023-08-29 10:52:55.6970000 +00:00,2024-11-18 13:39:03.4880000 +00:00,prod-23652,Prod2,prod
44013,NULL,NULL,NULL,1,NULL,Manchester,M34 7PG,NULL,NULL,Joshua Marshall,joshua-marshall,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+joshua-marshall#,2024-07-19 10:05:43.8050000 +00:00,2024-11-18 13:40:18.8520000 +00:00,prod-44013,Prod2,prod
48240,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,Wallside,wallside,28382,Healthcare Management Solutions,https://org.nourishcare.co.uk/healthcare-management-solutions+wallside#,2024-12-11 23:24:57.4360000 +00:00,2024-12-11 23:24:57.4360000 +00:00,prod-48240,Prod2,prod
15105,NULL,NULL,NULL,NULL,NULL,NULL,WR2 4DZ,NULL,NULL,Samuel Cleaton,samuel-cleaton,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+samuel-cleaton#,2022-09-29 15:16:46.6740000 +00:00,2024-12-11 16:46:22.4150000 +00:00,prod-15105,Prod2,prod
4281,care_home,NULL,"Somerset ",1,Weston-Super-Mare,"Uphill ",NULL,1,NULL,"ZZ (Do Not Use) Hilary Williams ",zz-do-not-use-hilary-williams,1885,Breakthrough Case Management,https://org.nourishcare.co.uk/breakthrough-case-management+zz-do-not-use-hilary-williams#,2021-06-15 13:19:42.4350000 +00:00,2023-08-09 08:48:52.5390000 +00:00,prod-4281,Prod2,prod
1079,domiciliary_care,1-102643088,NULL,NULL,Hampshire,Southampton,SO40 3NA,NULL,NULL,"Z - Briarwood - DO NOT USE ",z-briarwood-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-briarwood-do-not-use#,2020-04-06 15:31:57.4510000 +00:00,2024-02-23 14:05:51.3140000 +00:00,prod-1079,Prod2,prod
15435,NULL,1-301335232,NULL,78,Greater London,Barnet,EN5 4ND,NULL,NULL,Ravenscroft Park Nursing Home,ravenscroft-park-nursing-home,189,Abbey Total Care Group Limited,https://org.nourishcare.co.uk/abbeytcg+ravenscroft-park-nursing-home#,2022-10-11 06:31:35.9970000 +00:00,2024-04-24 13:32:40.0430000 +00:00,prod-15435,Prod2,prod
36259,NULL,NULL,NULL,7,NULL,Westcliff on Sea,SS0 9DP,NULL,NULL,Milestones,milestones,19043,Holmwood House Holdings,https://org.nourishcare.co.uk/holmwood-house-holdings+milestones#,2024-03-20 20:35:22.6100000 +00:00,2024-04-23 21:22:25.9460000 +00:00,prod-36259,Prod2,prod
48223,NULL,NULL,NULL,NULL,NULL,NULL,SM4 5BT,NULL,NULL,oasispluscare NC,oasispluscare-nc,28451,Oasis Plus Care Services Ltd,https://org.nourishcare.co.uk/oasis-plus-care-services-ltd+oasispluscare-nc#,2024-12-10 11:35:02.0850000 +00:00,2024-12-10 12:26:38.9670000 +00:00,prod-48223,Prod2,prod
7318,NULL,1-102643088,NULL,NULL,Greater Manchester,Wigan,WN2 4DL,NULL,NULL,"Z - Smithwood Avenue 16  ",z-smithwood-avenue-16,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-smithwood-avenue-16#,2022-01-12 06:57:11.4800000 +00:00,2024-09-26 21:29:39.2570000 +00:00,prod-7318,Prod2,prod
25534,NULL,NULL,NULL,8,Region B,Leeds,LS6 2AZ,NULL,NULL,Woodlane House,woodlane-house,11948,Milewood Healthcare Ltd,https://org.nourishcare.co.uk/milewood-healthcare-ltd+woodlane-house#,2023-10-22 22:45:26.1970000 +00:00,2024-11-22 21:21:05.3680000 +00:00,prod-25534,Prod2,prod
651,care_home,NULL,1-390976877,NULL,Northamptonshire,"Northampton ",NN2 7HF,NULL,NULL,"Broomhill Female Unit ",broomhill-female-unit,208,St Matthews Healthcare Ltd,https://org.nourishcare.co.uk/st-matthews-healthcare+broomhill-female-unit#,2019-04-29 13:27:50.0580000 +00:00,2024-10-29 10:21:44.3530000 +00:00,prod-651,Prod2,prod
47388,NULL,NULL,NULL,1,NULL,NULL,CF82 7DW,NULL,NULL,KS Farmhouse,ks-farmhouse,27627,Partnership of Care Ltd.,https://org.nourishcare.co.uk/partnership-of-care-ltd+ks-farmhouse#,2024-09-24 08:37:26.6140000 +00:00,2024-10-11 15:45:51.2020000 +00:00,prod-47388,Prod2,prod
48284,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,SBH Miracle Metuge 17 Lancaster Close,sbh-miracle-metuge-17-lancaster-close,27662,Valour Youth,https://org.nourishcare.co.uk/valour-youth+sbh-miracle-metuge-17-lancaster-close#,2024-12-13 13:40:26.9900000 +00:00,2024-12-13 13:40:26.9900000 +00:00,prod-48284,Prod2,prod
29097,NULL,NULL,NULL,1,NORLDS,NULL,LS4 2HN,NULL,NULL,ZZ - 16 Haddon Road,zz-16-haddon-road,3236,Affinity,https://org.nourishcare.co.uk/affinity+zz-16-haddon-road#,2023-12-29 14:33:51.5780000 +00:00,2024-10-29 10:38:34.0020000 +00:00,prod-29097,Prod2,prod
48183,NULL,NULL,NULL,13,NULL,NULL,NR13 3DX,NULL,NULL,Great Oak Lodge,great-oak-lodge,28327,Great Oak Lodge Ltd,https://org.nourishcare.co.uk/great-oak-lodge-ltd+great-oak-lodge#,2024-12-03 15:58:51.8070000 +00:00,2024-12-16 15:36:45.0440000 +00:00,prod-48183,Prod2,prod
22953,NULL,NULL,NULL,3,Rochdale 2,Rochdale,OL11 3HB,NULL,NULL,48 Lawnswood,48-lawnswood,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+48-lawnswood#,2023-08-08 10:29:56.3270000 +00:00,2024-11-12 17:21:39.0940000 +00:00,prod-22953,Prod2,prod
22918,NULL,NULL,NULL,3,Rochdale 1,Rochdale,OL11 3LY,NULL,NULL,Barathea Close,barathea-close,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+barathea-close#,2023-08-08 10:29:28.9540000 +00:00,2024-11-12 17:16:34.5020000 +00:00,prod-22918,Prod2,prod
5469,NULL,NULL,NULL,NULL,West Sussex,"Worthing ",BN11 4JR,NULL,NULL,The Hurst Nursing Home,the-hurst-nursing-home,2477,The Hurst Nursing Home,https://org.nourishcare.co.uk/the-hurst-nursing-home+the-hurst-nursing-home#,2021-09-08 06:38:33.9110000 +00:00,2023-10-26 15:41:32.3990000 +00:00,prod-5469,Prod2,prod
11153,NULL,NULL,NULL,2,SOUSSX,Blean,CT2 9JA,NULL,NULL,School Lane,school-lane,3236,Affinity,https://org.nourishcare.co.uk/affinity+school-lane#,2022-06-08 08:29:56.5860000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11153,Prod2,prod
28175,NULL,NULL,NULL,1,North West,Bolton,BL1 7GE,NULL,NULL,Sweetstone Gardens,sweetstone-gardens,13730,Rainbow Personnel,https://org.nourishcare.co.uk/rainbow-personnel+sweetstone-gardens#,2023-12-12 01:37:42.8720000 +00:00,2023-12-22 12:29:29.3530000 +00:00,prod-28175,Prod2,prod
11601,NULL,NULL,NULL,NULL,EASNFK,"Wimblington	",PE15 0QL,NULL,NULL,zz - Stonecross House Bungalow 2,zz-stonecross-house-bungalow-2,3236,Affinity,https://org.nourishcare.co.uk/affinity+zz-stonecross-house-bungalow-2#,2022-06-22 20:45:17.6640000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11601,Prod2,prod
27038,NULL,NULL,NULL,11,Ravenswood,NULL,NULL,NULL,NULL,The Green,the-green,6074,Norwood,https://org.nourishcare.co.uk/norwood+the-green#,2023-11-17 12:03:54.1410000 +00:00,2023-11-17 12:03:54.1410000 +00:00,prod-27038,Prod2,prod
30980,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,Westridge,westridge,12938,Purley Park Trust Ltd,https://org.nourishcare.co.uk/purley-park-trust-ltd+westridge#,2024-01-19 09:55:17.0350000 +00:00,2024-01-19 09:55:17.0350000 +00:00,prod-30980,Prod2,prod
26623,NULL,NULL,NULL,14,South,Aylesbury,HP21 7RA,NULL,NULL,Pennefather Court,pennefather-court,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+pennefather-court#,2023-11-10 12:18:54.6980000 +00:00,2024-04-16 14:15:21.8040000 +00:00,prod-26623,Prod2,prod
31181,NULL,NULL,NULL,5,NULL,Newport,NP18 2AA,NULL,NULL,OCS - The Glen,ocs-the-glen,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+ocs-the-glen#,2024-01-22 12:21:51.4780000 +00:00,2024-01-30 22:12:27.8340000 +00:00,prod-31181,Prod2,prod
26636,NULL,NULL,NULL,15,North,Leicester,LE3 6UJ,NULL,NULL,Skelton Court,skelton-court,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+skelton-court#,2023-11-10 12:19:03.5220000 +00:00,2024-04-16 14:17:45.6340000 +00:00,prod-26636,Prod2,prod
26654,NULL,NULL,NULL,11,North,NULL,DN14 6SQ,NULL,NULL,Aldam House and Cottage,aldam-house-and-cottage,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+aldam-house-and-cottage#,2023-11-10 12:19:15.4200000 +00:00,2024-04-16 14:20:50.3250000 +00:00,prod-26654,Prod2,prod
35672,NULL,NULL,NULL,NULL,NULL,NULL,NG1 5FS,NULL,NULL,Melton Mowbray,melton-mowbray,18818,Ree Enterprise UK Ltd,https://org.nourishcare.co.uk/ree-enterprise-uk-ltd+melton-mowbray#,2024-03-12 18:12:30.0460000 +00:00,2024-03-19 09:08:52.7080000 +00:00,prod-35672,Prod2,prod
39276,NULL,NULL,NULL,NULL,NULL,NULL,OL1 1EN,NULL,NULL,Oldham,oldham,21683,Pennine Social Care,https://org.nourishcare.co.uk/pennine-social-care+oldham#,2024-05-14 14:04:55.9480000 +00:00,2024-05-21 08:16:06.9480000 +00:00,prod-39276,Prod2,prod
47226,NULL,NULL,NULL,NULL,NULL,NULL,B61 8QY,NULL,NULL,Lincolnshire,lincolnshire,27528,Pulse8+ Ltd,https://org.nourishcare.co.uk/pulse8-ltd+lincolnshire#,2024-09-05 15:15:32.1810000 +00:00,2024-09-05 15:22:00.8090000 +00:00,prod-47226,Prod2,prod
30054,NULL,NULL,NULL,0,NULL,NULL,SS11 8BB,NULL,NULL,Wickford,wickford,14918,MD Care LTD,https://org.nourishcare.co.uk/md-care-ltd+wickford#,2024-01-11 08:35:45.8180000 +00:00,2024-09-11 15:49:43.4560000 +00:00,prod-30054,Prod2,prod
17,care_home,1-101707799,1-118337665,NULL,Dorset,"Bournemouth ",BH8 9DL,NULL,NULL,Care Home,care-home-17,15,Colindale Care Home,https://org.nourishcare.co.uk/colindale+care-home-17#,2015-04-21 10:49:31.9170000 +00:00,2022-04-22 14:39:23.6240000 +00:00,prod-17,Prod2,prod
44508,NULL,NULL,NULL,4,NULL,NULL,cf43 3ln,NULL,NULL,Fern Bungalow,fern-bungalow,25610,Prosper Care & Support,https://org.nourishcare.co.uk/prosper-care-support+fern-bungalow#,2024-07-26 19:03:52.9620000 +00:00,2024-08-06 15:16:40.1830000 +00:00,prod-44508,Prod2,prod
147,care_home,1-101647792,1-4094140802,NULL,"London ","Ealing, ",W5 1SL,NULL,NULL,Chestnut Lodge,chestnut-lodge,77,Minster Care,https://org.nourishcare.co.uk/minster-care+chestnut-lodge#,2017-04-03 14:58:30.1120000 +00:00,2020-03-20 13:33:13.9800000 +00:00,prod-147,Prod2,prod
153,residence,NULL,NULL,NULL,x,x,x,NULL,NULL,DEMO Rubens House,demo-rubens-house,62,DEMO Jewish Care DO NOT USE,https://org.nourishcare.co.uk/demo-jewish-care+demo-rubens-house#,2017-04-10 11:10:13.8670000 +00:00,2020-03-20 13:33:11.6510000 +00:00,prod-153,Prod2,prod
26956,NULL,NULL,NULL,12,South East England,NULL,NULL,NULL,NULL,Braeburn Lodge,braeburn-lodge,12872,Milkwood Care Ltd,https://org.nourishcare.co.uk/milkwood-care-ltd+braeburn-lodge#,2023-11-14 14:32:36.1070000 +00:00,2023-11-14 14:32:36.1070000 +00:00,prod-26956,Prod2,prod
287,domiciliary_care,1-101651848,NULL,NULL,Dorset,Poole,BH12 3HG,NULL,NULL,47 Maureen Close,47maureenclose,113,Diverse Abilities,https://org.nourishcare.co.uk/diverseabilities+47maureenclose#,2018-02-22 10:05:31.7450000 +00:00,2022-10-10 13:45:37.9220000 +00:00,prod-287,Prod2,prod
21047,NULL,NULL,NULL,NULL,NULL,Southport,PR9 0SS,NULL,NULL,Mount Court/Ash Road,mount-court-ash-road,9539,365 Support Limited,https://org.nourishcare.co.uk/365-support-limited+mount-court-ash-road#,2023-06-02 10:34:10.3210000 +00:00,2023-10-30 15:34:36.2280000 +00:00,prod-21047,Prod2,prod
361,residence,1-101651902,1-118673022,41,Cornwall,"Truro ",TR1 2JP,41,NULL,Redannick House,redannick_house,148,Cornwall Care,https://org.nourishcare.co.uk/cornwall_care+redannick_house#,2018-04-27 14:02:50.1370000 +00:00,2021-03-24 08:36:55.7060000 +00:00,prod-361,Prod2,prod
413,domiciliary_care,NULL,NULL,NULL,NULL,NULL,BH21 1JS,NULL,NULL,Bartley Court,bartley-court,167,East Boro Housing Trust - Sheltered Housing,https://org.nourishcare.co.uk/east-boro-sheltered-housing+bartley-court#,2018-07-30 10:05:44.5360000 +00:00,2022-01-10 15:01:55.5750000 +00:00,prod-413,Prod2,prod
35807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Parry House,parry-house,12938,Purley Park Trust Ltd,https://org.nourishcare.co.uk/purley-park-trust-ltd+parry-house#,2024-03-14 12:49:55.1080000 +00:00,2024-03-14 12:49:55.1080000 +00:00,prod-35807,Prod2,prod
36797,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,10 Broom Lane,10-broom-lane,4358,City Care Partnership,https://org.nourishcare.co.uk/city-care-partnership+10-broom-lane#,2024-04-05 12:44:29.8680000 +00:00,2024-04-05 12:44:29.8680000 +00:00,prod-36797,Prod2,prod
607,care_home,NULL,1-101624387,NULL,NULL,"Winnersh ",RG41 5HX,NULL,NULL,Reading,reading,215,Jigsaw Creative Care Limited,https://org.nourishcare.co.uk/jigsawcreativecare+reading#,2019-04-05 13:08:24.9430000 +00:00,2022-04-22 12:54:37.8580000 +00:00,prod-607,Prod2,prod
47758,NULL,NULL,NULL,32,NULL,NULL,CB4 1RT,NULL,NULL,Sherbourne Lodge,sherbourne-lodge,27920,Sherbourne Lodge,https://org.nourishcare.co.uk/sherbourne-lodge+sherbourne-lodge#,2024-11-04 10:59:04.4570000 +00:00,2024-12-11 08:02:40.2880000 +00:00,prod-47758,Prod2,prod
648,care_home,NULL,NULL,NULL,x,x,x,NULL,NULL,Service Manager,service-manager,217,Teambuilding 280419,https://org.nourishcare.co.uk/teambuilding-280419+service-manager#,2019-04-29 07:55:41.9990000 +00:00,2020-03-20 14:06:13.5930000 +00:00,prod-648,Prod2,prod
39262,NULL,NULL,NULL,NULL,NULL,NULL,RM18 8RH,NULL,NULL,DERBY,derby,21650,Optimal Care Plus,https://org.nourishcare.co.uk/optimal-care-plus+derby#,2024-05-14 13:27:13.4080000 +00:00,2024-05-21 10:32:30.9020000 +00:00,prod-39262,Prod2,prod
864,domiciliary_care,NULL,NULL,NULL,Gloucestershire,Stonehouse,GL10 2JY,NULL,NULL,Fieldheys,fieldheys,262,Futures Care,https://org.nourishcare.co.uk/futurescare+fieldheys#,2019-12-06 16:55:55.0580000 +00:00,2022-04-25 14:59:14.0960000 +00:00,prod-864,Prod2,prod
888,domiciliary_care,1-102643088,1-129164670,NULL,NULL,Leeds,LS13 3PH,NULL,NULL,Ferncliffe Road,ferncliffe-road,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+ferncliffe-road#,2019-12-11 12:30:10.6740000 +00:00,2022-11-29 18:25:01.2370000 +00:00,prod-888,Prod2,prod
943,domiciliary_care,1-102643088,1-2223071897,NULL,NULL,Nottingham,NG4 1GZ,NULL,NULL,Carlton Hill Apartments,carlton-hill-apartments,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+carlton-hill-apartments#,2020-01-06 10:29:34.7660000 +00:00,2022-11-29 18:19:12.9360000 +00:00,prod-943,Prod2,prod
1008,domiciliary_care,1-102643088,NULL,NULL,NULL,Gateshead,NE9 7TL,NULL,NULL,Rotherfield Gardens,rotherfield-gardens,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+rotherfield-gardens#,2020-03-10 14:58:25.3460000 +00:00,2022-01-14 16:27:11.3580000 +00:00,prod-1008,Prod2,prod
1226,domiciliary_care,1-102643088,NULL,NULL,County Durham,Stockton-on-Tees,TS19 8FR,NULL,NULL,Churchland Gardens,churchland-gardens,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+churchland-gardens#,2020-07-17 09:10:17.3380000 +00:00,2022-11-29 18:20:11.2540000 +00:00,prod-1226,Prod2,prod
1253,domiciliary_care,1-102643088,NULL,NULL,County Durham,Shotton,DH6 2QZ,NULL,NULL,Rosebeck Cottage,rosebeck-cottage,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+rosebeck-cottage#,2020-07-17 09:49:30.1420000 +00:00,2020-07-27 16:33:08.7900000 +00:00,prod-1253,Prod2,prod
1399,domiciliary_care,1-102643088,NULL,NULL,North Yorkshire,Stockton-on-Tees,TS17 6HE,NULL,NULL,Thornaby Road 144,thornaby-road-144,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+thornaby-road-144#,2020-08-10 14:29:12.1390000 +00:00,2020-08-10 14:29:12.1390000 +00:00,prod-1399,Prod2,prod
1440,care_home,NULL,NULL,NULL,Pembrokeshire,Narbeth,SA67 7ES,NULL,NULL,Blaenmarlais Care Home,blaenmarlais-care-home,329,Blaenmarlais,https://org.nourishcare.co.uk/blaenmarlais+blaenmarlais-care-home#,2020-09-25 16:29:49.4200000 +00:00,2020-12-04 11:23:54.3740000 +00:00,prod-1440,Prod2,prod
2566,care_home,NULL,NULL,NULL,NULL,Blandford Forum,DT11 8EY,NULL,NULL,Millbrook House,millbrook-house,1091,Millbrook House Residential Home,https://org.nourishcare.co.uk/millbrook-house-residential-home+millbrook-house#,2021-01-21 08:42:15.3110000 +00:00,2021-04-07 15:04:24.0190000 +00:00,prod-2566,Prod2,prod
